Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Profit,Quantity,Sales
Office Supplies,Houston,US,ST-20530,Shui Tom,2/14/2021,US-2021-107706,77095,OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Central,112,Consumer,2/19/2021,Second Class,Texas,Paper,0.2,6.066,3,16.176
Office Supplies,Seattle,US,ML-17395,Marina Lichtenstein,2/14/2021,US-2021-121762,98103,OFF-SU-10000157,Compact Automatic Electric Letter Opener,West,113,Corporate,2/18/2021,Standard Class,Washington,Supplies,0,4.7724,2,238.62
Technology,Seattle,US,ML-17395,Marina Lichtenstein,2/14/2021,US-2021-121762,98103,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,West,114,Corporate,2/18/2021,Standard Class,Washington,Accessories,0,86.3892,3,239.97
Office Supplies,Seattle,US,BF-11020,Barry Französisch,2/15/2021,US-2021-165568,98105,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,West,115,Corporate,2/19/2021,Standard Class,Washington,Binders,0.2,7.209,5,21.36
Office Supplies,Dallas,US,MN-17935,Michael Nguyen,2/16/2021,US-2021-122567,75220,OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Central,116,Consumer,2/21/2021,Standard Class,Texas,Appliances,0.8,-13.93,2,7.96
Office Supplies,Dallas,US,MN-17935,Michael Nguyen,2/16/2021,US-2021-122567,75220,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Central,117,Consumer,2/21/2021,Standard Class,Texas,Binders,0.8,-1.728,3,1.08
Office Supplies,Chicago,US,DL-13315,Delfina Latchford,2/17/2021,US-2021-154165,60653,OFF-AR-10003631,Staples in misc. colors,Central,118,Consumer,2/24/2021,Standard Class,Illinois,Art,0.2,8.8088,14,54.208
Furniture,Lubbock,US,TB-21595,Troy Blackwell,2/18/2021,US-2021-165589,79424,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Central,119,Consumer,2/18/2021,Same Day,Texas,Furnishings,0.6,-11.322,5,25.16
Office Supplies,Arlington,US,AB-10015,Aaron Bergman,2/18/2021,US-2021-152905,76017,OFF-ST-10000321,Akro Stacking Bins,Central,120,Consumer,2/24/2021,Standard Class,Texas,Storage,0.2,-2.5248,2,12.624
Furniture,Richmond,US,LC-16930,Linda Cazamias,2/20/2021,US-2021-109491,47374,FUR-FU-10000221,"Master Caster Door Stop, Brown",Central,121,Corporate,2/26/2021,Standard Class,Indiana,Furnishings,0,6.9088,4,20.32
Office Supplies,Los Angeles,US,SR-20740,Steven Roelle,2/20/2021,US-2021-164903,90049,OFF-PA-10003363,Xerox 204,West,122,Home Office,2/24/2021,Standard Class,California,Paper,0,6.2208,2,12.96
Technology,Richmond,US,LC-16930,Linda Cazamias,2/20/2021,US-2021-109491,47374,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Central,123,Corporate,2/26/2021,Standard Class,Indiana,Accessories,0,22.4316,3,62.31
Office Supplies,Woodstock,US,TM-21010,Tamara Manning,2/21/2021,US-2021-165540,60098,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Central,124,Consumer,2/25/2021,Standard Class,Illinois,Binders,0.8,-13.7175,5,8.85
Office Supplies,Moreno Valley,US,SA-20830,Sue Ann Reed,2/22/2021,US-2021-133354,92553,OFF-PA-10001800,Xerox 220,West,125,Consumer,2/24/2021,First Class,California,Paper,0,9.3312,3,19.44
Office Supplies,El Paso,US,MG-17875,Michael Grace,2/23/2021,US-2021-103744,79907,OFF-BI-10000320,GBC Plastic Binding Combs,Central,126,Home Office,2/27/2021,Standard Class,Texas,Binders,0.8,-6.8634,3,4.428
Office Supplies,El Paso,US,MG-17875,Michael Grace,2/23/2021,US-2021-103744,79907,OFF-LA-10004425,Staple-on labels,Central,127,Home Office,2/27/2021,Standard Class,Texas,Labels,0.2,2.3409,3,6.936
Office Supplies,Medford,US,JH-15430,Jennifer Halladay,2/24/2021,US-2021-137680,97504,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",West,128,Consumer,3/2/2021,Standard Class,Oregon,Paper,0.2,7.6869,3,22.776
Office Supplies,Medford,US,JH-15430,Jennifer Halladay,2/24/2021,US-2021-137680,97504,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",West,129,Consumer,3/2/2021,Standard Class,Oregon,Paper,0.2,11.1024,4,32.896
Office Supplies,Columbus,US,JS-16030,Joy Smith,2/27/2021,US-2021-156545,43229,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,East,130,Consumer,3/3/2021,First Class,Ohio,Art,0.2,3.4048,4,19.456
Furniture,Elmhurst,US,VF-21715,Vicky Freymann,3/1/2021,US-2021-113880,60126,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Central,131,Home Office,3/5/2021,Standard Class,Illinois,Chairs,0.3,-172.1172,6,634.116
Furniture,El Paso,US,SC-20380,Shahid Collister,3/1/2021,US-2021-131009,79907,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Central,132,Consumer,3/5/2021,Standard Class,Texas,Chairs,0.3,0,6,362.25
Furniture,Seattle,US,DB-13060,Dave Brooks,3/1/2021,US-2021-104269,98115,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,West,133,Consumer,3/6/2021,Second Class,Washington,Chairs,0.2,51.476400000,2,457.568
Furniture,El Paso,US,SC-20380,Shahid Collister,3/1/2021,US-2021-131009,79907,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Central,134,Consumer,3/5/2021,Standard Class,Texas,Furnishings,0.6,-34.9536,6,63.552
Furniture,Houston,US,GW-14605,Giulietta Weimer,3/1/2021,US-2021-168312,77036,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Central,135,Consumer,3/7/2021,Standard Class,Texas,Tables,0.3,-43.0296,3,376.509
Office Supplies,El Paso,US,SC-20380,Shahid Collister,3/1/2021,US-2021-131009,79907,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Central,136,Consumer,3/5/2021,Standard Class,Texas,Fasteners,0.2,-3.5325,5,18.84
Office Supplies,Elmhurst,US,VF-21715,Vicky Freymann,3/1/2021,US-2021-113880,60126,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Central,137,Home Office,3/5/2021,Standard Class,Illinois,Paper,0.2,5.6784,3,17.472
Office Supplies,El Paso,US,SC-20380,Shahid Collister,3/1/2021,US-2021-131009,79907,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Central,138,Consumer,3/5/2021,Standard Class,Texas,Storage,0.2,-22.6716,3,129.552
Office Supplies,Houston,US,GW-14605,Giulietta Weimer,3/1/2021,US-2021-168312,77036,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Central,139,Consumer,3/7/2021,Standard Class,Texas,Storage,0.2,8.584500000,3,137.352
Technology,New York City,US,HR-14770,Hallie Redmond,3/1/2021,US-2021-143707,10035,TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,East,140,Home Office,3/5/2021,Standard Class,New York,Phones,0,1.6038,3,5.94
Office Supplies,New York City,US,KN-16705,Kristina Nunn,3/2/2021,US-2021-107524,10009,OFF-EN-10001990,Staple envelope,East,141,Home Office,3/8/2021,Standard Class,New York,Envelopes,0,5.3392,2,11.36
Office Supplies,Philadelphia,US,NH-18610,Nicole Hansen,3/2/2021,US-2021-111157,19120,OFF-PA-10000327,Xerox 1971,East,142,Corporate,3/6/2021,Standard Class,Pennsylvania,Paper,0.2,1.07,1,3.424
Office Supplies,New York City,US,KN-16705,Kristina Nunn,3/2/2021,US-2021-107524,10009,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",East,143,Home Office,3/8/2021,Standard Class,New York,Paper,0,17.472,5,36.4
Technology,Philadelphia,US,NH-18610,Nicole Hansen,3/2/2021,US-2021-111157,19120,TEC-AC-10004353,Hypercom P1300 Pinpad,East,144,Corporate,3/6/2021,Standard Class,Pennsylvania,Accessories,0.2,32.13,3,151.2
Furniture,Columbus,US,JS-15595,Jill Stevenson,3/3/2021,US-2021-127978,43229,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,East,145,Corporate,3/8/2021,Standard Class,Ohio,Bookcases,0.5,-199.617,5,302.45
Furniture,San Diego,US,EJ-14155,Eva Jacobs,3/3/2021,US-2021-105648,92037,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",West,146,Consumer,3/7/2021,Standard Class,California,Tables,0.2,-23.488200000,3,626.352
Office Supplies,Houston,US,SC-20020,Sam Craven,3/3/2021,US-2021-130421,77095,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,Central,147,Consumer,3/7/2021,Standard Class,Texas,Appliances,0.8,-459.6072,3,176.772
Office Supplies,Wilmington,US,AJ-10945,Ashley Jarboe,3/3/2021,US-2021-155852,28403,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,South,148,Consumer,3/7/2021,Second Class,North Carolina,Art,0.2,3.4048,4,19.456
Office Supplies,New York City,US,AP-10720,Anne Pryor,3/3/2021,US-2021-127964,10035,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",East,149,Home Office,3/8/2021,Standard Class,New York,Binders,0.2,9.1785,5,25.32
Office Supplies,New York City,US,AP-10720,Anne Pryor,3/3/2021,US-2021-127964,10035,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,East,150,Home Office,3/8/2021,Standard Class,New York,Binders,0.2,40.872,3,125.76
Office Supplies,Columbus,US,JS-15595,Jill Stevenson,3/3/2021,US-2021-127978,43229,OFF-LA-10000305,Avery 495,East,151,Corporate,3/8/2021,Standard Class,Ohio,Labels,0.2,4.914,3,15.12
Office Supplies,Columbus,US,JS-15595,Jill Stevenson,3/3/2021,US-2021-127978,43229,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,East,152,Corporate,3/8/2021,Standard Class,Ohio,Storage,0.2,-10.0512,8,44.672
Technology,New York City,US,AP-10720,Anne Pryor,3/3/2021,US-2021-127964,10035,TEC-PH-10004700,PowerGen Dual USB Car Charger,East,153,Home Office,3/8/2021,Standard Class,New York,Phones,0,4.5954,1,9.99
Office Supplies,Margate,US,SC-20095,Sanjit Chand,3/4/2021,US-2021-117016,33063,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",South,154,Consumer,3/9/2021,Standard Class,Florida,Art,0.2,2.3328,3,15.552
Office Supplies,Columbia,US,CL-12565,Clay Ludtke,3/4/2021,US-2021-116239,29203,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,South,155,Consumer,3/4/2021,Same Day,South Carolina,Storage,0,17.745,5,354.9
Office Supplies,Yonkers,US,AB-10150,Aimee Bixby,3/5/2021,US-2021-169061,10701,OFF-AR-10000588,Newell 345,East,156,Consumer,3/8/2021,Second Class,New York,Art,0,15.4752,3,59.52
Office Supplies,Yonkers,US,AB-10150,Aimee Bixby,3/5/2021,US-2021-169061,10701,OFF-BI-10001617,GBC Wire Binding Combs,East,157,Consumer,3/8/2021,Second Class,New York,Binders,0.2,16.7508,6,49.632
Office Supplies,Yonkers,US,AB-10150,Aimee Bixby,3/5/2021,US-2021-169061,10701,OFF-PA-10001878,Xerox 1891,East,158,Consumer,3/8/2021,Second Class,New York,Paper,0,45.9754,2,97.82
Office Supplies,Yonkers,US,AB-10150,Aimee Bixby,3/5/2021,US-2021-169061,10701,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,East,159,Consumer,3/8/2021,Second Class,New York,Supplies,0,5.3998,2,18.62
Technology,Yonkers,US,AB-10150,Aimee Bixby,3/5/2021,US-2021-169061,10701,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,East,160,Consumer,3/8/2021,Second Class,New York,Accessories,0,177.5889,3,479.97
Furniture,Seattle,US,CM-12715,Craig Molinari,3/7/2021,US-2021-104563,98103,FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,West,161,Corporate,3/12/2021,Standard Class,Washington,Chairs,0.2,21.8352,6,436.704
Furniture,Seattle,US,AB-10015,Aaron Bergman,3/7/2021,US-2021-156587,98103,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",West,162,Consumer,3/8/2021,First Class,Washington,Chairs,0.2,5.4801,1,48.712
Furniture,Seattle,US,CM-12715,Craig Molinari,3/7/2021,US-2021-104563,98103,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",West,163,Corporate,3/12/2021,Standard Class,Washington,Chairs,0.2,54.176400000,2,481.568
Office Supplies,Seattle,US,CM-12715,Craig Molinari,3/7/2021,US-2021-104563,98103,OFF-AR-10000390,Newell Chalk Holder,West,164,Corporate,3/12/2021,Standard Class,Washington,Art,0,9.499,5,20.65
Office Supplies,Seattle,US,AB-10015,Aaron Bergman,3/7/2021,US-2021-156587,98103,OFF-AR-10001427,Newell 330,West,165,Consumer,3/8/2021,First Class,Washington,Art,0,4.6644,3,17.94
Office Supplies,Des Moines,US,NP-18685,Nora Pelletier,3/7/2021,US-2021-131982,98198,OFF-BI-10004224,Catalog Binders with Expanding Posts,West,166,Home Office,3/11/2021,Second Class,Washington,Binders,0.2,33.64,2,107.648
Office Supplies,Seattle,US,CM-12715,Craig Molinari,3/7/2021,US-2021-104563,98103,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",West,167,Corporate,3/12/2021,Standard Class,Washington,Storage,0,0,5,204.9
Office Supplies,Seattle,US,AB-10015,Aaron Bergman,3/7/2021,US-2021-156587,98103,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",West,168,Consumer,3/8/2021,First Class,Washington,Storage,0,4.858800000,3,242.94
Office Supplies,Denver,US,KT-16480,Kean Thornton,3/10/2021,US-2021-140116,80219,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",West,169,Consumer,3/17/2021,Standard Class,Colorado,Art,0.2,9.356400000,4,83.168
Office Supplies,Royal Oak,US,SW-20275,Scott Williamson,3/10/2021,US-2021-100279,48073,OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Central,170,Consumer,3/14/2021,Standard Class,Michigan,Paper,0,10.7424,2,22.38
Office Supplies,Denver,US,KT-16480,Kean Thornton,3/10/2021,US-2021-140116,80219,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,West,171,Consumer,3/17/2021,Standard Class,Colorado,Storage,0.2,-15.910200000,3,636.408
Furniture,Columbus,US,CK-12205,Chloris Kastensmidt,3/11/2021,US-2021-166884,43229,FUR-FU-10003981,Eldon Wave Desk Accessories,East,172,Consumer,3/16/2021,Second Class,Ohio,Furnishings,0.2,2.288,5,8.32
Office Supplies,Richmond,US,FM-14215,Filia McAdams,3/11/2021,US-2021-114790,40475,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",South,173,Corporate,3/13/2021,Second Class,Kentucky,Appliances,0,38.1576,3,146.76
Office Supplies,Roseville,US,RB-19435,Richard Bierner,3/11/2021,US-2021-103338,95661,OFF-AR-10001770,Economy #2 Pencils,West,174,Consumer,3/15/2021,Standard Class,California,Art,0,2.0748,3,7.98
Office Supplies,Columbus,US,CK-12205,Chloris Kastensmidt,3/11/2021,US-2021-166884,43229,OFF-FA-10001561,Stockwell Push Pins,East,175,Consumer,3/16/2021,Second Class,Ohio,Fasteners,0.2,1.7004,6,10.464
Office Supplies,Richmond,US,FM-14215,Filia McAdams,3/11/2021,US-2021-114790,40475,OFF-PA-10000213,Xerox 198,South,176,Corporate,3/13/2021,Second Class,Kentucky,Paper,0,7.0218,3,14.94
Office Supplies,New York City,US,KA-16525,Kelly Andreada,3/11/2021,US-2021-158337,10024,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",East,177,Consumer,3/14/2021,Second Class,New York,Paper,0,49.014,14,108.92
Technology,Richmond,US,FM-14215,Filia McAdams,3/11/2021,US-2021-114790,40475,TEC-AC-10000710,Maxell DVD-RAM Discs,South,178,Corporate,3/13/2021,Second Class,Kentucky,Accessories,0,14.1728,2,32.96
Technology,Richmond,US,FM-14215,Filia McAdams,3/11/2021,US-2021-114790,40475,TEC-PH-10000984,Panasonic KX-TG9471B,South,179,Corporate,3/13/2021,Second Class,Kentucky,Phones,0,164.6316,3,587.97
Furniture,Calgary,CA,NF-18595,Nicole Fjeld,3/13/2021,CA-2021-139675,T2C,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,West,180,Home Office,3/18/2021,Second Class,Alberta,Chairs,0.2,102.95,4,915.14
Furniture,Calgary,CA,NF-18595,Nicole Fjeld,3/13/2021,CA-2021-139675,T2C,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,West,181,Home Office,3/18/2021,Second Class,Alberta,Furnishings,0,91.77,8,327.76
Furniture,Chesapeake,US,CK-12325,Christine Kargatis,3/14/2021,US-2021-125521,23320,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,South,182,Home Office,3/19/2021,Standard Class,Virginia,Chairs,0,284.98,4,1139.92
Office Supplies,Huntington Beach,US,DK-13225,Dean Katz,3/14/2021,US-2021-157623,92646,OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,West,183,Corporate,3/18/2021,Standard Class,California,Art,0,1.2506,1,3.38
Office Supplies,Logan,US,JF-15295,Jason Fortune-,3/14/2021,US-2021-114510,84321,OFF-BI-10001617,GBC Wire Binding Combs,West,184,Consumer,3/19/2021,Standard Class,Utah,Binders,0.2,11.1672,4,33.088
Office Supplies,Logan,US,JF-15295,Jason Fortune-,3/14/2021,US-2021-114510,84321,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",West,185,Consumer,3/19/2021,Standard Class,Utah,Binders,0.2,20.1656,2,62.048
Office Supplies,Jacksonville,US,NF-18475,Neil Französisch,3/14/2021,US-2021-100293,32216,OFF-PA-10000176,Xerox 1887,South,186,Home Office,3/18/2021,Standard Class,Florida,Paper,0.2,31.8696,6,91.056
Office Supplies,Huntington Beach,US,DK-13225,Dean Katz,3/14/2021,US-2021-157623,92646,OFF-PA-10001204,Xerox 1972,West,187,Corporate,3/18/2021,Standard Class,California,Paper,0,4.752,2,10.56
Office Supplies,Chicago,US,RB-19465,Rick Bensley,3/14/2021,US-2021-152618,60653,OFF-PA-10001215,Xerox 1963,Central,188,Home Office,3/17/2021,First Class,Illinois,Paper,0.2,2.64,2,8.448
Office Supplies,Logan,US,JF-15295,Jason Fortune-,3/14/2021,US-2021-114510,84321,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,West,189,Consumer,3/19/2021,Standard Class,Utah,Storage,0,3.2392,1,80.98
Office Supplies,Logan,US,JF-15295,Jason Fortune-,3/14/2021,US-2021-114510,84321,OFF-ST-10003221,Staple magnet,West,190,Consumer,3/19/2021,Standard Class,Utah,Storage,0,5.7672,2,21.36
Technology,Logan,US,JF-15295,Jason Fortune-,3/14/2021,US-2021-114510,84321,TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,West,191,Consumer,3/19/2021,Standard Class,Utah,Accessories,0,6.624,12,82.8
Technology,Chicago,US,RB-19465,Rick Bensley,3/14/2021,US-2021-152618,60653,TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Central,192,Home Office,3/17/2021,First Class,Illinois,Machines,0.3,156.047,2,574.91
Furniture,Tampa,US,AS-10240,Alan Shonely,3/15/2021,US-2021-149958,33614,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",South,193,Consumer,3/19/2021,Standard Class,Florida,Furnishings,0.2,5.140800000,3,45.696
Office Supplies,Tampa,US,AS-10240,Alan Shonely,3/15/2021,US-2021-149958,33614,OFF-BI-10000773,Insertable Tab Post Binder Dividers,South,194,Consumer,3/19/2021,Standard Class,Florida,Binders,0.7,-5.5338,3,7.218
Office Supplies,Tampa,US,AS-10240,Alan Shonely,3/15/2021,US-2021-149958,33614,OFF-BI-10001543,GBC VeloBinder Manual Binding System,South,195,Consumer,3/19/2021,Standard Class,Florida,Binders,0.7,-31.6712,4,43.188
Office Supplies,Tampa,US,AS-10240,Alan Shonely,3/15/2021,US-2021-149958,33614,OFF-PA-10002120,Xerox 1889,South,196,Consumer,3/19/2021,Standard Class,Florida,Paper,0.2,47.8152,3,131.904
Office Supplies,Tampa,US,AS-10240,Alan Shonely,3/15/2021,US-2021-149958,33614,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",South,197,Consumer,3/19/2021,Standard Class,Florida,Storage,0.2,17.847,1,142.776
Technology,Raleigh,US,KN-16705,Kristina Nunn,3/16/2021,US-2021-157609,27604,TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,South,198,Home Office,3/21/2021,Second Class,North Carolina,Phones,0.2,29.495,2,471.92
Furniture,New York City,US,CP-12340,Christine Phan,3/17/2021,US-2021-148838,10024,FUR-TA-10001950,Balt Solid Wood Round Tables,East,199,Corporate,3/21/2021,Standard Class,New York,Tables,0.4,-553.6476,4,1071.576
Furniture,New York City,US,CP-12340,Christine Phan,3/17/2021,US-2021-148838,10024,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,East,200,Corporate,3/21/2021,Standard Class,New York,Tables,0.4,-447.5947,7,1579.746
Furniture,New York City,US,CP-12340,Christine Phan,3/17/2021,US-2021-148838,10024,FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",East,201,Corporate,3/21/2021,Standard Class,New York,Tables,0.4,-122.7816,3,613.908
Office Supplies,Lakeville,US,BN-11515,Bradley Nguyen,3/17/2021,US-2021-118339,55044,OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,Central,202,Consumer,3/24/2021,Standard Class,Minnesota,Appliances,0,36.5742,2,93.78
Office Supplies,Jackson,US,MH-17440,Mark Haberlin,3/17/2021,US-2021-164763,39212,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,South,203,Corporate,3/21/2021,Standard Class,Mississippi,Appliances,0,8.4942,3,32.67
Office Supplies,Dallas,US,AZ-10750,Annie Zypern,3/17/2021,US-2021-158442,75217,OFF-AR-10003732,Newell 333,Central,204,Consumer,3/17/2021,Same Day,Texas,Art,0.2,0.3336,2,4.448
Office Supplies,Lakeville,US,BN-11515,Bradley Nguyen,3/17/2021,US-2021-118339,55044,OFF-AR-10003829,Newell 35,Central,205,Consumer,3/24/2021,Standard Class,Minnesota,Art,0,5.7072,6,19.68
Office Supplies,Lakeville,US,BN-11515,Bradley Nguyen,3/17/2021,US-2021-118339,55044,OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Central,206,Consumer,3/24/2021,Standard Class,Minnesota,Binders,0,17.2224,6,35.88
Office Supplies,Jackson,US,MH-17440,Mark Haberlin,3/17/2021,US-2021-164763,39212,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",South,207,Corporate,3/21/2021,Standard Class,Mississippi,Binders,0,14.9156,2,30.44
Office Supplies,Jackson,US,MH-17440,Mark Haberlin,3/17/2021,US-2021-164763,39212,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",South,208,Corporate,3/21/2021,Standard Class,Mississippi,Binders,0,5.3721,3,11.43
